Date,Geo,Confirmed,Deaths,Recovered,Hospitalizations,ICU,Tested,Positivity,Vaccinated,Vaccinated 2,Vac Distributed,Total variants,Variant B.1.1.7,Variant B.1.351,Variant P.1,Variant Nigeria,Variant unknown,Variant B.1.617,Variant B.1.1.529,Vaccinated 1,Vaccinated 3
2020-02-27,Montréal,1,0,0,0,0,45,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-02-28,Montréal,1,0,0,0,0,51,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-02-29,Montréal,1,0,0,0,0,58,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-01,Montréal,1,0,0,0,0,69,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-02,Montréal,1,0,0,0,0,78,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-03,Montréal,1,0,0,0,0,86,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-04,Montréal,1,0,0,0,0,95,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-05,Montréal,1,0,0,0,0,103,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-06,Montréal,1,0,0,0,0,114,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-07,Montréal,1,0,0,0,0,128,4.76,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-08,Montréal,1,0,0,0,0,138,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-09,Montréal,2,0,0,0,0,151,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-10,Montréal,3,0,0,0,0,176,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-11,Montréal,3,0,1,0,0,236,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-12,Montréal,3,0,1,0,0,308,2.22,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-13,Montréal,7,0,1,0,0,387,1.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-14,Montréal,8,0,1,0,0,427,1.54,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-15,Montréal,10,0,1,0,0,555,0.61,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-16,Montréal,18,0,2,0,0,664,1.3,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-17,Montréal,22,0,3,0,0,810,2.4,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-18,Montréal,24,0,3,0,0,931,1.28,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-19,Montréal,28,0,3,0,0,1243,1.72,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-20,Montréal,31,0,3,0,0,1733,4.24,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-21,Montréal,41,0,3,0,0,2268,3.93,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-22,Montréal,46,0,3,0,0,3165,7.32,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-23,Montréal,265,0,4,0,0,3855,9.62,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-24,Montréal,439,0,6,0,0,4575,12.08,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-25,Montréal,603,1,9,0,0,5761,7.58,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-26,Montréal,782,1,12,0,0,7439,6.25,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-27,Montréal,971,3,13,0,0,8946,7.94,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-28,Montréal,1219,3,16,0,0,10485,12.44,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-29,Montréal,1361,4,19,0,0,11927,9.39,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-30,Montréal,1612,4,24,0,0,13904,9.47,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-03-31,Montréal,1991,7,36,0,0,16029,9.8,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-01,Montréal,2097,7,47,0,0,17643,13.36,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-02,Montréal,2642,7,62,0,0,18744,17.03,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-03,Montréal,2837,29,86,0,0,20053,16.76,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-04,Montréal,3261,34,139,0,0,21243,14.89,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-05,Montréal,3713,41,239,0,0,22311,20.09,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-06,Montréal,3977,58,346,0,0,23044,18.43,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-07,Montréal,4407,64,496,0,0,23845,21.86,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-08,Montréal,4775,77,709,0,0,24935,20.97,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-09,Montréal,5262,93,990,0,0,25776,19.99,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-10,Montréal,5617,100,1254,0,0,26761,23.07,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-11,Montréal,5861,135,1580,0,0,27458,20.36,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-12,Montréal,6088,153,1902,0,0,28115,18.59,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-13,Montréal,6393,162,2201,0,0,29054,20.15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-14,Montréal,6628,218,2586,0,0,30390,16.24,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-15,Montréal,6830,242,2997,0,0,31477,21.95,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-16,Montréal,7281,332,3399,0,0,32379,22.43,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-17,Montréal,7760,391,3823,0,0,33284,24.17,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-18,Montréal,8052,454,4236,0,0,34127,22.89,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-19,Montréal,8457,513,4565,0,0,34827,21.47,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-20,Montréal,8964,525,4853,0,0,35460,22.15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-21,Montréal,9348,583,5197,0,0,36058,22.54,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-22,Montréal,9856,647,5508,0,0,36815,20.55,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-23,Montréal,10375,741,5830,0,0,37714,19.57,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-24,Montréal,10897,808,6110,0,0,38588,18.46,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-25,Montréal,11161,895,6381,0,0,39508,20.08,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-26,Montréal,11621,938,6646,0,0,40272,16.21,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-27,Montréal,12034,983,6907,0,0,40992,16.68,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-28,Montréal,12487,1039,7248,0,0,41640,19.33,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-29,Montréal,12811,1078,7607,0,0,42400,20.24,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-04-30,Montréal,13324,1146,8077,0,0,43403,18.91,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-01,Montréal,13979,1245,8410,0,0,44363,18.35,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-02,Montréal,14599,1312,8813,0,0,45319,17.61,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-03,Montréal,16251,1365,9123,0,0,46105,18.9,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-04,Montréal,16606,1410,9370,0,0,46745,19.05,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-05,Montréal,16991,1488,9716,0,0,47360,16.03,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-06,Montréal,17442,1562,10028,0,0,48236,18.03,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-07,Montréal,17918,1666,10441,0,0,49408,15.87,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-08,Montréal,18435,1727,10860,0,0,50650,15.35,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-09,Montréal,18855,1760,11246,0,0,51944,12.81,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-10,Montréal,19197,1863,11589,0,0,52987,12.2,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-11,Montréal,19492,1919,11873,0,0,53913,11.69,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-12,Montréal,19878,2003,12383,0,0,54806,13.12,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-13,Montréal,20232,2063,12818,0,0,56236,10.99,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-14,Montréal,20633,2154,13300,0,0,57956,9.98,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-15,Montréal,21038,2182,13787,0,0,60125,9.21,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-16,Montréal,21410,2234,14153,0,0,61980,8.19,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-17,Montréal,21717,2276,14476,0,0,63783,8.36,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-18,Montréal,22028,2296,14740,0,0,65506,9.05,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-19,Montréal,22317,2323,15078,0,0,66824,10.1,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-20,Montréal,22636,2367,15389,0,0,68609,9.24,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-21,Montréal,23064,2411,15741,0,0,70512,8.09,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-22,Montréal,23413,2454,16151,0,0,72621,7.63,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-23,Montréal,23696,2508,16489,0,0,74590,6.14,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-24,Montréal,23918,2538,16793,0,0,76378,6.7,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-25,Montréal,24116,2558,17014,0,0,78371,5.55,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-26,Montréal,24388,2584,17350,0,0,79815,5.44,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-27,Montréal,24611,2624,17661,0,0,81438,5.67,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-28,Montréal,24838,2666,18025,0,0,83428,5.07,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-29,Montréal,25043,2690,18342,0,0,85369,4.84,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-30,Montréal,25227,2740,18678,0,0,87074,4.67,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-05-31,Montréal,25437,2919,18902,0,0,88982,4.71,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-01,Montréal,25545,2927,19162,0,0,90405,4.16,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-02,Montréal,25652,2947,19420,0,0,91534,4.31,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-03,Montréal,25788,2982,19672,0,0,93221,3.53,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-04,Montréal,25900,3016,19935,0,0,95123,2.81,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-05,Montréal,26025,3047,20144,0,0,96728,3.4,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-06,Montréal,26122,3062,20329,0,0,98469,2.95,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-07,Montréal,26205,3067,20453,0,0,99978,3.18,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-08,Montréal,26288,3068,20583,0,0,101138,2.96,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-09,Montréal,26351,3088,20729,0,0,102258,2.04,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-10,Montréal,26412,3117,20907,0,0,103886,2.06,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-11,Montréal,26475,3130,21080,0,0,105456,2.36,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-12,Montréal,26557,3158,21256,0,0,106826,2.47,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-13,Montréal,26613,3189,21420,0,0,108529,1.88,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-14,Montréal,26688,3189,21542,0,0,109878,1.89,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-15,Montréal,26717,3205,21638,0,0,110882,1.87,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-16,Montréal,26757,3216,21808,0,0,111989,2.39,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-17,Montréal,26815,3238,21912,0,0,113407,1.81,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-18,Montréal,26873,3267,22037,0,0,114876,1.57,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-19,Montréal,26937,3298,22120,0,0,116465,1.56,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-20,Montréal,27001,3321,22221,0,0,118089,1.23,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-21,Montréal,27042,3329,22261,0,0,119206,1.43,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-22,Montréal,27057,3329,22303,0,0,119955,1.74,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-23,Montréal,27074,3331,22365,0,0,120727,1.93,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-24,Montréal,27093,3339,22434,0,0,121653,1.51,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-25,Montréal,27149,3342,22479,0,0,122850,1.43,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-26,Montréal,27149,3342,22523,0,0,124117,1.57,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-27,Montréal,27149,3342,22599,0,0,125439,1.09,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-28,Montréal,27149,3342,22622,0,0,126659,1.36,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-29,Montréal,27270,3361,22646,0,0,127559,1.02,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-06-30,Montréal,27299,3376,22709,0,0,128399,0.39,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-01,Montréal,27327,3392,22766,0,0,129784,1.38,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-02,Montréal,27349,3396,22838,0,0,130987,0.87,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-03,Montréal,27377,3406,22915,0,0,131831,0.86,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-04,Montréal,27400,3406,22971,0,0,133010,0.89,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-05,Montréal,27417,3408,23010,0,0,134060,0.7,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-06,Montréal,27425,3408,23033,0,0,135111,0.68,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-07,Montréal,27438,3413,23079,0,0,136116,0.74,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-08,Montréal,27461,3415,23118,0,0,137395,1.11,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-09,Montréal,27497,3418,23154,0,0,139015,1.42,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-10,Montréal,27529,3418,23196,0,0,140578,1.24,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-11,Montréal,27555,3420,23229,0,0,142116,1.31,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-12,Montréal,27603,3423,23248,0,0,143656,0.83,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-13,Montréal,27628,3424,23269,0,0,144874,1.01,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-14,Montréal,27661,3426,23308,0,0,146584,2.64,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-15,Montréal,27733,3427,23334,0,0,148690,1.42,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-16,Montréal,27787,3431,23355,0,0,151326,1.9,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-17,Montréal,27863,3431,23376,0,0,154585,1.47,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-18,Montréal,27951,3434,23392,0,0,157960,1.34,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-19,Montréal,28000,3434,23403,0,0,161110,2.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-20,Montréal,28075,3434,23424,0,0,163451,1.1,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-21,Montréal,28167,3434,23457,0,0,165550,1.54,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-22,Montréal,28228,3434,23498,0,0,168663,1.06,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-23,Montréal,28274,3434,23539,0,0,171530,1.65,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-24,Montréal,28340,3434,23578,0,0,174559,1.42,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-25,Montréal,28425,3434,23610,0,0,177434,0.99,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-26,Montréal,28475,3434,23682,0,0,179631,1.1,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-27,Montréal,28520,3434,23735,0,0,181851,0.86,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-28,Montréal,28608,3434,23806,0,0,184284,0.98,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-29,Montréal,28656,3434,23898,0,0,186570,0.93,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-30,Montréal,28701,3434,23992,0,0,189681,1.36,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-07-31,Montréal,28772,3437,24072,0,0,192564,1.15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-01,Montréal,28843,3441,24135,0,0,195005,0.83,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-02,Montréal,28904,3443,24181,0,0,197264,1.05,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-03,Montréal,28947,3444,24251,0,0,199012,1.18,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-04,Montréal,28987,3445,24309,0,0,201024,1.34,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-05,Montréal,29045,3447,24386,0,0,203755,1.06,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-06,Montréal,29095,3447,24447,0,0,205949,0.93,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-07,Montréal,29133,3447,24507,0,0,208455,0.71,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-08,Montréal,29184,3450,24545,0,0,210905,0.91,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-09,Montréal,29207,3452,24583,0,0,213095,1.22,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-10,Montréal,29244,3450,24618,0,0,214527,1.16,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-11,Montréal,29276,3450,24666,0,0,216296,0.93,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-12,Montréal,29316,3462,24734,0,0,218660,0.97,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-13,Montréal,29363,3463,24796,0,0,221063,0.73,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-14,Montréal,29374,3463,24838,0,0,223388,0.72,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-15,Montréal,29422,3462,24899,0,0,225228,0.64,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-16,Montréal,29440,3462,24927,0,0,226776,0.59,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-17,Montréal,29450,3462,24973,0,0,228058,0.29,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-18,Montréal,29472,3462,25034,0,0,229836,0.7,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-19,Montréal,29491,3464,25081,0,0,231826,0.64,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-20,Montréal,29514,3464,25115,0,0,233763,0.58,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-21,Montréal,29546,3465,25152,0,0,235947,0.83,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-22,Montréal,29582,3466,25195,0,0,237866,0.74,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-23,Montréal,29595,3466,25223,0,0,239556,0.5,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-24,Montréal,29621,3466,25260,0,0,240854,0.63,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-25,Montréal,29637,3465,25293,0,0,242180,0.62,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-26,Montréal,29713,3465,25324,0,0,244292,1.1,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-27,Montréal,29754,3467,25362,0,0,246167,1.23,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-28,Montréal,29744,3466,25391,0,0,248127,0.7,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-29,Montréal,29769,3469,25406,0,0,250060,1.05,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-30,Montréal,29815,3469,25425,0,0,251533,1.01,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-08-31,Montréal,29840,3469,25441,0,0,252711,0.94,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-01,Montréal,29862,3471,25464,0,0,254285,0.85,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-02,Montréal,29894,3472,25491,0,0,256374,1.13,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-03,Montréal,29935,3475,25531,0,0,258460,1.32,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-04,Montréal,29960,3474,25562,0,0,260842,0.98,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-05,Montréal,30028,3474,25585,0,0,263194,0.92,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-06,Montréal,30085,3474,25602,0,0,265062,2.02,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-07,Montréal,30148,3474,25627,0,0,266887,1.83,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-08,Montréal,30191,3474,25691,0,0,268829,1.49,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-09,Montréal,30245,3474,25761,0,0,271383,1.34,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-10,Montréal,30283,3474,25820,0,0,274772,1.33,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-11,Montréal,30323,3473,25871,0,0,278062,1.46,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-12,Montréal,30378,3477,25935,0,0,281222,1.69,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-13,Montréal,30435,3476,25984,0,0,284170,1.75,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-14,Montréal,30474,3476,26025,0,0,286889,1.73,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-15,Montréal,30570,3476,26103,0,0,289596,1.26,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-16,Montréal,30667,3476,26170,0,0,292738,1.79,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-17,Montréal,30963,3476,26231,0,0,296002,1.48,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-18,Montréal,31021,3476,26295,0,0,299386,1.83,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
